enrollment_id,student_id,course_id,enrollment_date,enrollment_status,semester,year,final_grade,grade_points,attendance_rate,assignment_avg,exam_score,project_score,participation_score,total_score,feedback,created_at
505,79,25,2025-11-24,dropped,Fall,2025,,,90.27,77.68,69.12,99.09,94.34,80.39,N'Good work,showing consistent effort.',2025-12-05T23:12:46.2666667
506,230,77,2025-11-24,registered,Fall,2025,,,89.29,89.51,83.77,76.15,82.38,84.48,N'Good work,showing consistent effort.',2025-12-05T23:12:46.2700000
507,36,18,2025-10-31,registered,Fall,2025,,,77.57,92.12,78.97,93.29,99.40,86.31,N'Good work,showing consistent effort.',2025-12-05T23:12:46.2700000
508,268,73,2025-11-03,registered,Fall,2025,,,96.39,73.51,76.00,73.75,88.43,78.32,N'Satisfactory,room for improvement.',2025-12-05T23:12:46.2733333
509,40,28,2025-10-30,registered,Fall,2025,,,99.41,79.18,60.54,75.93,98.24,75.17,N'Satisfactory,room for improvement.',2025-12-05T23:12:46.2766667
510,173,37,2025-11-21,registered,Fall,2025,,,97.38,90.64,99.83,83.90,95.85,94.50,N'Excellent performance,keep it up!',2025-12-05T23:12:46.2800000
511,81,17,2025-11-26,registered,Fall,2025,,,99.18,92.46,71.98,86.16,94.82,84.23,N'Good work,showing consistent effort.',2025-12-05T23:12:46.2800000
512,196,40,2025-11-10,registered,Fall,2025,,,99.38,87.56,92.98,89.06,80.04,90.38,N'Excellent performance,keep it up!',2025-12-05T23:12:46.2833333
513,141,46,2025-11-27,registered,Fall,2025,,,90.10,70.18,89.38,93.36,99.21,86.23,N'Good work,showing consistent effort.',2025-12-05T23:12:46.2833333
514,110,16,2025-11-30,registered,Fall,2025,,,76.82,74.69,64.90,94.05,91.29,75.55,N'Satisfactory,room for improvement.',2025-12-05T23:12:46.2866667
515,191,58,2025-10-17,registered,Fall,2025,,,87.17,69.81,58.79,70.00,98.48,70.03,N'Satisfactory,room for improvement.',2025-12-05T23:12:46.2900000
516,247,90,2025-11-16,registered,Fall,2025,,,77.46,88.29,59.52,77.31,82.58,73.48,N'Satisfactory,room for improvement.',2025-12-05T23:12:46.2933333
517,132,42,2025-11-19,registered,Fall,2025,,,89.73,70.55,83.81,87.71,80.40,81.33,N'Good work,showing consistent effort.',2025-12-05T23:12:46.2933333
518,191,41,2025-10-29,registered,Fall,2025,,,93.27,66.28,84.01,82.14,81.21,79.94,N'Satisfactory,room for improvement.',2025-12-05T23:12:46.2966667
519,237,74,2025-10-22,registered,Fall,2025,,,82.93,73.12,58.83,97.64,90.09,73.76,N'Satisfactory,room for improvement.',2025-12-05T23:12:46.3000000
520,114,7,2025-10-17,registered,Fall,2025,,,85.49,93.53,90.06,85.72,85.25,89.34,N'Good work,showing consistent effort.',2025-12-05T23:12:46.3033333
521,299,63,2025-12-05,registered,Fall,2025,,,96.85,78.15,93.43,72.93,85.32,86.07,N'Good work,showing consistent effort.',2025-12-05T23:12:46.3066667
522,214,88,2025-10-22,registered,Fall,2025,,,88.47,99.05,97.60,73.30,99.88,93.63,N'Excellent performance,keep it up!',2025-12-05T23:12:46.3100000
523,1,24,2025-11-28,registered,Fall,2025,,,83.93,79.11,81.90,96.60,84.56,83.88,N'Good work,showing consistent effort.',2025-12-05T23:12:46.3133333
524,276,80,2025-10-08,registered,Fall,2025,,,97.59,98.00,97.23,79.03,86.76,93.68,N'Excellent performance,keep it up!',2025-12-05T23:12:46.3133333
525,133,42,2025-11-24,registered,Fall,2025,,,99.81,98.21,57.76,76.09,84.72,77.52,N'Satisfactory,room for improvement.',2025-12-05T23:12:46.3166667
526,1,15,2025-10-08,withdrawn,Fall,2025,,,99.28,66.91,80.11,96.53,90.93,82.27,N'Good work,showing consistent effort.',2025-12-05T23:12:46.3200000
527,42,24,2025-11-05,registered,Fall,2025,,,77.58,79.98,90.47,83.50,81.53,84.62,N'Good work,showing consistent effort.',2025-12-05T23:12:46.3266667
528,75,18,2025-11-15,dropped,Fall,2025,,,97.92,95.76,94.42,75.43,89.27,91.74,N'Excellent performance,keep it up!',2025-12-05T23:12:46.3266667
529,245,69,2025-10-13,withdrawn,Fall,2025,,,89.04,73.10,75.67,75.62,96.08,78.40,N'Satisfactory,room for improvement.',2025-12-05T23:12:46.3300000
530,156,59,2025-11-06,registered,Fall,2025,,,86.63,79.18,62.85,99.49,89.55,77.48,N'Satisfactory,room for improvement.',2025-12-05T23:12:46.3300000
531,86,15,2025-11-06,registered,Fall,2025,,,92.19,67.43,68.26,89.58,91.52,75.97,N'Satisfactory,room for improvement.',2025-12-05T23:12:46.3333333
532,125,33,2025-10-16,registered,Fall,2025,,,85.81,68.41,65.02,96.07,99.54,76.06,N'Satisfactory,room for improvement.',2025-12-05T23:12:46.3366667
533,65,23,2025-10-31,registered,Fall,2025,,,91.99,80.23,70.42,85.62,82.18,78.49,N'Satisfactory,room for improvement.',2025-12-05T23:12:46.3400000
534,2,28,2025-11-27,registered,Fall,2025,,,77.17,80.98,68.30,90.30,84.08,77.24,N'Satisfactory,room for improvement.',2025-12-05T23:12:46.3433333
535,249,71,2025-10-11,registered,Fall,2025,,,87.50,73.95,66.87,94.45,82.80,76.43,N'Satisfactory,room for improvement.',2025-12-05T23:12:46.3433333
536,197,49,2025-11-26,dropped,Fall,2025,,,83.58,92.69,99.09,82.11,83.20,91.80,N'Excellent performance,keep it up!',2025-12-05T23:12:46.3466667
537,200,55,2025-11-09,registered,Fall,2025,,,98.09,70.89,79.15,75.14,91.49,79.61,N'Satisfactory,room for improvement.',2025-12-05T23:12:46.3500000
538,25,2,2025-10-24,registered,Fall,2025,,,96.71,98.67,79.67,75.39,98.46,87.36,N'Good work,showing consistent effort.',2025-12-05T23:12:46.3500000
539,14,8,2025-11-06,registered,Fall,2025,,,80.33,70.55,55.95,99.17,82.78,71.20,N'Satisfactory,room for improvement.',2025-12-05T23:12:46.3533333
540,84,8,2025-10-13,dropped,Fall,2025,,,93.64,77.30,89.75,80.49,83.44,85.01,N'Good work,showing consistent effort.',2025-12-05T23:12:46.3566667
541,170,36,2025-11-30,registered,Fall,2025,,,85.18,81.15,85.03,87.75,93.60,85.34,N'Good work,showing consistent effort.',2025-12-05T23:12:46.3600000
542,90,17,2025-11-21,registered,Fall,2025,,,96.09,65.21,83.88,85.68,93.00,81.62,N'Good work,showing consistent effort.',2025-12-05T23:12:46.3600000
543,286,68,2025-11-22,registered,Fall,2025,,,78.46,73.76,73.30,78.83,88.21,76.25,N'Satisfactory,room for improvement.',2025-12-05T23:12:46.3633333
544,264,72,2025-10-15,registered,Fall,2025,,,82.82,71.50,75.78,83.19,98.10,78.76,N'Satisfactory,room for improvement.',2025-12-05T23:12:46.3633333
545,43,8,2025-10-23,registered,Fall,2025,,,82.72,94.75,93.31,83.74,97.76,91.62,N'Excellent performance,keep it up!',2025-12-05T23:12:46.3666667
546,50,17,2025-11-23,registered,Fall,2025,,,78.43,72.83,60.42,78.64,92.27,71.24,N'Satisfactory,room for improvement.',2025-12-05T23:12:46.3700000
547,91,29,2025-10-28,registered,Fall,2025,,,77.63,94.81,60.96,99.06,83.87,79.10,N'Satisfactory,room for improvement.',2025-12-05T23:12:46.3700000
548,261,80,2025-10-24,registered,Fall,2025,,,77.16,78.92,82.86,75.00,90.71,80.91,N'Good work,showing consistent effort.',2025-12-05T23:12:46.3733333
549,111,29,2025-10-24,registered,Fall,2025,,,84.49,78.69,67.62,81.58,92.03,76.61,N'Satisfactory,room for improvement.',2025-12-05T23:12:46.3733333
550,192,60,2025-11-04,registered,Fall,2025,,,99.73,86.61,82.94,73.23,83.69,84.16,N'Good work,showing consistent effort.',2025-12-05T23:12:46.3766667
551,82,10,2025-11-11,registered,Fall,2025,,,92.71,99.78,55.43,92.31,97.07,79.94,N'Satisfactory,room for improvement.',2025-12-05T23:12:46.3800000
552,296,72,2025-10-22,registered,Fall,2025,,,76.42,84.61,90.75,72.51,95.78,85.55,N'Good work,showing consistent effort.',2025-12-05T23:12:46.3800000
553,204,38,2025-12-03,registered,Fall,2025,,,98.72,77.22,86.42,83.28,88.26,85.06,N'Good work,showing consistent effort.',2025-12-05T23:12:46.3800000
554,270,62,2025-11-12,registered,Fall,2025,,,85.01,94.03,67.72,77.29,91.02,79.79,N'Satisfactory,room for improvement.',2025-12-05T23:12:46.3833333
555,249,76,2025-11-13,registered,Fall,2025,,,87.33,76.06,89.54,72.33,84.76,82.89,N'Good work,showing consistent effort.',2025-12-05T23:12:46.3866667
556,174,48,2025-10-09,registered,Fall,2025,,,88.67,77.12,70.13,86.53,84.88,77.67,N'Satisfactory,room for improvement.',2025-12-05T23:12:46.3866667
557,55,10,2025-11-23,registered,Fall,2025,,,92.39,69.26,57.67,85.23,96.71,72.08,N'Satisfactory,room for improvement.',2025-12-05T23:12:46.3900000
558,99,7,2025-11-24,registered,Fall,2025,,,92.26,78.18,63.77,95.34,98.33,78.41,N'Satisfactory,room for improvement.',2025-12-05T23:12:46.3900000
559,156,55,2025-10-23,registered,Fall,2025,,,99.03,69.57,91.13,91.23,81.50,85.58,N'Good work,showing consistent effort.',2025-12-05T23:12:46.3933333
560,122,60,2025-11-01,registered,Fall,2025,,,90.23,97.41,59.86,82.55,94.52,79.15,N'Satisfactory,room for improvement.',2025-12-05T23:12:46.3966667
561,10,21,2025-10-25,registered,Fall,2025,,,77.17,85.69,87.66,72.79,93.53,84.48,N'Good work,showing consistent effort.',2025-12-05T23:12:46.3966667
562,139,55,2025-11-15,registered,Fall,2025,,,84.52,82.59,64.26,90.44,97.37,78.11,N'Satisfactory,room for improvement.',2025-12-05T23:12:46.4000000
563,283,72,2025-10-15,registered,Fall,2025,,,89.61,93.62,82.76,77.06,99.72,87.00,N'Good work,showing consistent effort.',2025-12-05T23:12:46.4000000
564,36,9,2025-10-14,registered,Fall,2025,,,79.64,75.75,63.02,74.32,85.96,71.85,N'Satisfactory,room for improvement.',2025-12-05T23:12:46.4033333
565,102,19,2025-11-13,registered,Fall,2025,,,93.70,69.61,71.80,75.20,98.96,76.67,N'Satisfactory,room for improvement.',2025-12-05T23:12:46.4033333
566,44,18,2025-11-12,withdrawn,Fall,2025,,,89.57,91.89,97.47,84.99,97.87,93.45,N'Excellent performance,keep it up!',2025-12-05T23:12:46.4066667
567,65,4,2025-10-30,registered,Fall,2025,,,80.23,91.37,80.60,76.62,80.60,82.66,N'Good work,showing consistent effort.',2025-12-05T23:12:46.4100000
568,143,39,2025-11-01,registered,Fall,2025,,,96.37,66.25,64.99,86.01,85.84,73.68,N'Satisfactory,room for improvement.',2025-12-05T23:12:46.4100000
569,19,17,2025-10-14,withdrawn,Fall,2025,,,92.38,68.44,86.12,97.01,83.74,83.72,N'Good work,showing consistent effort.',2025-12-05T23:12:46.4133333
570,50,8,2025-10-07,registered,Fall,2025,,,83.93,99.34,79.20,72.41,85.76,84.35,N'Good work,showing consistent effort.',2025-12-05T23:12:46.4133333
571,174,31,2025-12-01,registered,Fall,2025,,,95.33,98.76,60.77,71.85,95.42,78.85,N'Satisfactory,room for improvement.',2025-12-05T23:12:46.4166667
572,96,1,2025-11-23,registered,Fall,2025,,,86.21,92.01,70.49,84.81,93.05,81.85,N'Good work,showing consistent effort.',2025-12-05T23:12:46.4166667
573,240,77,2025-10-19,registered,Fall,2025,,,93.93,99.67,82.31,94.33,85.17,89.90,N'Good work,showing consistent effort.',2025-12-05T23:12:46.4200000
574,64,29,2025-10-09,registered,Fall,2025,,,88.80,93.15,88.41,75.80,99.80,88.88,N'Good work,showing consistent effort.',2025-12-05T23:12:46.4233333
575,206,45,2025-10-25,registered,Fall,2025,,,90.89,96.70,91.00,81.51,92.40,91.13,N'Excellent performance,keep it up!',2025-12-05T23:12:46.4266667
576,136,40,2025-10-26,registered,Fall,2025,,,81.53,74.93,76.38,98.74,98.34,82.08,N'Good work,showing consistent effort.',2025-12-05T23:12:46.4266667
577,274,73,2025-10-27,registered,Fall,2025,,,83.02,92.74,95.87,77.73,88.78,90.37,N'Excellent performance,keep it up!',2025-12-05T23:12:46.4300000
578,130,49,2025-11-22,registered,Fall,2025,,,75.12,66.02,96.50,81.67,99.79,84.85,N'Good work,showing consistent effort.',2025-12-05T23:12:46.4300000
579,213,89,2025-10-07,registered,Fall,2025,,,96.75,71.35,73.35,81.24,90.97,78.14,N'Satisfactory,room for improvement.',2025-12-05T23:12:46.4333333
580,102,11,2025-10-08,registered,Fall,2025,,,86.53,66.81,86.97,73.10,92.51,80.36,N'Good work,showing consistent effort.',2025-12-05T23:12:46.4333333
581,57,3,2025-11-17,registered,Fall,2025,,,86.39,83.06,71.92,97.26,99.42,82.70,N'Good work,showing consistent effort.',2025-12-05T23:12:46.4366667
582,77,6,2025-10-27,registered,Fall,2025,,,85.02,79.55,99.14,80.70,87.23,88.87,N'Good work,showing consistent effort.',2025-12-05T23:12:46.4400000
583,221,75,2025-11-21,registered,Fall,2025,,,78.84,73.63,70.59,88.89,83.18,76.18,N'Satisfactory,room for improvement.',2025-12-05T23:12:46.4400000
584,8,16,2025-11-22,registered,Fall,2025,,,87.54,80.84,72.69,79.05,90.13,78.91,N'Satisfactory,room for improvement.',2025-12-05T23:12:46.4400000
585,10,30,2025-11-12,registered,Fall,2025,,,75.25,95.07,65.59,96.35,99.04,81.89,N'Good work,showing consistent effort.',2025-12-05T23:12:46.4433333
586,18,2,2025-11-02,registered,Fall,2025,,,83.27,97.48,56.86,95.29,95.96,79.33,N'Satisfactory,room for improvement.',2025-12-05T23:12:46.4466667
587,187,59,2025-12-01,registered,Fall,2025,,,87.44,73.15,64.97,75.02,98.52,74.12,N'Satisfactory,room for improvement.',2025-12-05T23:12:46.4466667
588,261,79,2025-11-04,registered,Fall,2025,,,84.85,69.91,93.29,74.61,82.88,82.76,N'Good work,showing consistent effort.',2025-12-05T23:12:46.4500000
589,73,22,2025-10-23,registered,Fall,2025,,,97.58,83.42,62.90,91.89,97.81,79.34,N'Satisfactory,room for improvement.',2025-12-05T23:12:46.4500000
590,244,77,2025-11-20,registered,Fall,2025,,,75.42,90.37,82.36,96.14,84.78,85.98,N'Good work,showing consistent effort.',2025-12-05T23:12:46.4566667
591,156,58,2025-11-16,registered,Fall,2025,,,78.41,84.83,97.09,85.63,93.49,90.08,N'Excellent performance,keep it up!',2025-12-05T23:12:46.4566667
592,209,41,2025-10-31,registered,Fall,2025,,,79.53,76.46,76.44,89.49,93.12,80.38,N'Good work,showing consistent effort.',2025-12-05T23:12:46.4600000
593,229,65,2025-11-02,registered,Fall,2025,,,93.09,83.68,87.57,97.10,92.19,89.04,N'Good work,showing consistent effort.',2025-12-05T23:12:46.4600000
594,276,79,2025-12-05,registered,Fall,2025,,,91.64,83.18,62.38,86.83,98.12,77.75,N'Satisfactory,room for improvement.',2025-12-05T23:12:46.4633333
595,275,86,2025-10-26,registered,Fall,2025,,,86.92,67.07,59.60,97.54,98.92,73.82,N'Satisfactory,room for improvement.',2025-12-05T23:12:46.4633333
596,223,81,2025-11-09,registered,Fall,2025,,,92.10,73.48,76.84,79.80,85.95,78.88,N'Satisfactory,room for improvement.',2025-12-05T23:12:46.4666667
597,194,37,2025-11-22,registered,Fall,2025,,,86.73,87.72,82.38,98.38,85.36,86.85,N'Good work,showing consistent effort.',2025-12-05T23:12:46.4700000
598,26,3,2025-10-26,registered,Fall,2025,,,91.19,70.46,99.75,77.88,86.14,86.93,N'Good work,showing consistent effort.',2025-12-05T23:12:46.4700000
599,15,11,2025-11-24,registered,Fall,2025,,,99.39,97.49,92.93,78.96,86.46,91.97,N'Excellent performance,keep it up!',2025-12-05T23:12:46.4733333
600,133,36,2025-11-04,registered,Fall,2025,,,89.09,72.41,66.81,73.33,99.64,74.70,N'Satisfactory,room for improvement.',2025-12-05T23:12:46.4733333
601,48,14,2025-11-10,registered,Fall,2025,,,95.28,68.72,63.81,72.86,84.03,71.56,N'Satisfactory,room for improvement.',2025-12-05T23:12:46.4766667
602,214,64,2025-12-01,registered,Fall,2025,,,97.42,75.49,61.47,77.31,95.44,74.34,N'Satisfactory,room for improvement.',2025-12-05T23:12:46.4766667
603,179,53,2025-10-28,registered,Fall,2025,,,76.00,86.83,76.28,90.15,94.85,82.83,N'Good work,showing consistent effort.',2025-12-05T23:12:46.4800000
604,120,8,2025-10-22,registered,Fall,2025,,,80.11,67.38,61.49,76.71,80.45,69.00,Needs to put more effort into assignments.,2025-12-05T23:12:46.4833333
605,254,76,2025-11-06,registered,Fall,2025,,,77.89,84.82,65.30,83.08,96.23,77.20,N'Satisfactory,room for improvement.',2025-12-05T23:12:46.4833333
606,59,13,2025-10-30,registered,Fall,2025,,,97.00,86.24,92.42,89.32,88.80,90.51,N'Excellent performance,keep it up!',2025-12-05T23:12:46.4866667
607,292,65,2025-11-19,registered,Fall,2025,,,91.88,85.99,97.57,96.66,96.04,93.82,N'Excellent performance,keep it up!',2025-12-05T23:12:46.4866667
608,264,61,2025-11-05,registered,Fall,2025,,,95.76,65.10,76.97,92.68,89.57,79.50,N'Satisfactory,room for improvement.',2025-12-05T23:12:46.4900000
609,151,38,2025-10-26,registered,Fall,2025,,,89.73,77.95,89.99,89.00,98.59,87.67,N'Good work,showing consistent effort.',2025-12-05T23:12:46.4900000
610,1,4,2025-11-02,registered,Fall,2025,,,92.93,72.99,67.32,82.61,90.82,75.94,N'Satisfactory,room for improvement.',2025-12-05T23:12:46.4933333
611,45,19,2025-10-21,registered,Fall,2025,,,89.09,91.14,59.78,72.58,96.02,76.10,N'Satisfactory,room for improvement.',2025-12-05T23:12:46.4966667
612,214,71,2025-11-16,registered,Fall,2025,,,75.48,80.72,71.46,82.55,83.44,77.04,N'Satisfactory,room for improvement.',2025-12-05T23:12:46.4966667
613,270,61,2025-10-29,registered,Fall,2025,,,91.60,68.54,82.43,94.33,94.33,82.85,N'Good work,showing consistent effort.',2025-12-05T23:12:46.5000000
614,122,47,2025-11-04,registered,Fall,2025,,,95.18,89.81,61.21,77.19,93.23,77.36,N'Satisfactory,room for improvement.',2025-12-05T23:12:46.5000000
615,103,14,2025-10-08,registered,Fall,2025,,,75.07,96.70,93.40,98.34,97.90,93.58,N'Excellent performance,keep it up!',2025-12-05T23:12:46.5033333
616,180,55,2025-12-01,registered,Fall,2025,,,99.70,87.57,56.99,78.54,99.68,76.41,N'Satisfactory,room for improvement.',2025-12-05T23:12:46.5066667
617,85,30,2025-11-01,registered,Fall,2025,,,75.06,88.76,90.13,93.69,97.10,89.51,N'Good work,showing consistent effort.',2025-12-05T23:12:46.5066667
618,162,48,2025-10-23,registered,Fall,2025,,,86.55,99.41,84.99,98.55,91.56,91.44,N'Excellent performance,keep it up!',2025-12-05T23:12:46.5100000
619,194,50,2025-10-22,registered,Fall,2025,,,95.52,87.06,79.25,76.37,93.54,83.83,N'Good work,showing consistent effort.',2025-12-05T23:12:46.5100000
620,82,5,2025-10-22,registered,Fall,2025,,,92.68,79.01,67.63,99.74,97.99,80.83,N'Good work,showing consistent effort.',2025-12-05T23:12:46.5133333
621,146,51,2025-10-07,registered,Fall,2025,,,77.45,83.25,56.68,75.64,86.84,71.26,N'Satisfactory,room for improvement.',2025-12-05T23:12:46.5133333
622,246,89,2025-11-10,registered,Fall,2025,,,84.13,65.50,63.79,93.68,92.04,73.56,N'Satisfactory,room for improvement.',2025-12-05T23:12:46.5166667
623,298,70,2025-10-31,registered,Fall,2025,,,96.88,72.83,99.84,77.18,99.61,89.37,N'Good work,showing consistent effort.',2025-12-05T23:12:46.5200000
624,33,21,2025-10-17,registered,Fall,2025,,,89.77,76.90,76.27,76.97,89.50,79.21,N'Satisfactory,room for improvement.',2025-12-05T23:12:46.5200000
625,300,73,2025-11-10,registered,Fall,2025,,,80.35,80.16,68.45,77.55,91.39,76.23,N'Satisfactory,room for improvement.',2025-12-05T23:12:46.5233333
626,264,86,2025-11-01,registered,Fall,2025,,,89.74,73.61,58.71,88.79,95.41,73.72,N'Satisfactory,room for improvement.',2025-12-05T23:12:46.5233333
627,240,71,2025-11-13,registered,Fall,2025,,,81.28,83.11,57.22,92.50,97.45,75.41,N'Satisfactory,room for improvement.',2025-12-05T23:12:46.5266667
628,98,17,2025-10-29,registered,Fall,2025,,,95.45,89.12,96.03,72.51,80.11,89.12,N'Good work,showing consistent effort.',2025-12-05T23:12:46.5300000
629,247,62,2025-10-28,registered,Fall,2025,,,97.42,93.96,56.01,91.87,81.12,77.53,N'Satisfactory,room for improvement.',2025-12-05T23:12:46.5300000
630,261,90,2025-10-24,registered,Fall,2025,,,88.96,72.59,64.45,79.89,91.25,73.93,N'Satisfactory,room for improvement.',2025-12-05T23:12:46.5333333
631,266,78,2025-10-31,registered,Fall,2025,,,99.30,65.65,80.39,71.04,94.61,78.62,N'Satisfactory,room for improvement.',2025-12-05T23:12:46.5333333
632,58,8,2025-11-21,registered,Fall,2025,,,85.73,66.38,71.01,83.37,85.23,74.60,N'Satisfactory,room for improvement.',2025-12-05T23:12:46.5366667
633,3,2,2025-11-16,registered,Fall,2025,,,83.84,84.08,68.55,75.36,88.82,77.01,N'Satisfactory,room for improvement.',2025-12-05T23:12:46.5366667
634,186,40,2025-10-25,registered,Fall,2025,,,86.72,68.46,57.44,84.07,96.83,71.06,N'Satisfactory,room for improvement.',2025-12-05T23:12:46.5400000
635,298,65,2025-11-21,registered,Fall,2025,,,75.64,92.94,59.84,93.63,91.95,77.97,N'Satisfactory,room for improvement.',2025-12-05T23:12:46.5400000
636,196,44,2025-11-13,withdrawn,Fall,2025,,,97.42,68.71,88.97,81.08,93.20,83.99,N'Good work,showing consistent effort.',2025-12-05T23:12:46.5433333
637,260,74,2025-11-22,registered,Fall,2025,,,88.49,97.14,76.82,96.98,89.87,87.40,N'Good work,showing consistent effort.',2025-12-05T23:12:46.5466667
638,111,6,2025-10-12,dropped,Fall,2025,,,80.38,77.55,61.07,72.16,98.66,72.54,N'Satisfactory,room for improvement.',2025-12-05T23:12:46.5466667
639,293,74,2025-11-06,registered,Fall,2025,,,95.14,82.56,58.90,85.69,84.00,74.97,N'Satisfactory,room for improvement.',2025-12-05T23:12:46.5500000
640,99,22,2025-11-06,registered,Fall,2025,,,83.25,65.05,82.83,92.37,97.54,81.33,N'Good work,showing consistent effort.',2025-12-05T23:12:46.5500000
