record_id,student_id,course_id,semester,year,grade,grade_points,status,credits_earned,created_at
1617,259,66,Fall,2024,F,0.00,completed,0,2025-05-16T23:12:39.7666667
1618,125,47,Spring,2024,D,1.00,completed,0,2025-04-12T23:12:39.7700000
1619,134,58,Spring,2024,D,1.00,completed,0,2025-02-22T23:12:39.7700000
1620,72,20,Spring,2023,A,4.00,completed,3,2025-03-20T23:12:39.7700000
1621,192,58,Spring,2024,C+,2.70,completed,5,2025-06-05T23:12:39.7700000
1622,124,48,Spring,2021,B,3.00,completed,4,2025-04-12T23:12:39.7733333
1623,27,8,Spring,2024,B+,3.50,completed,4,2025-04-01T23:12:39.7733333
1624,130,35,Fall,2024,A,4.00,completed,4,2024-09-11T23:12:39.7733333
1625,12,8,Fall,2021,F,0.00,completed,0,2025-02-07T23:12:39.7766667
1626,44,22,Fall,2022,B+,3.50,completed,5,2025-09-01T23:12:39.7766667
1627,137,46,Fall,2024,F,0.00,completed,0,2025-11-08T23:12:39.7766667
1628,51,17,Fall,2021,B,3.00,completed,3,2024-10-18T23:12:39.7800000
1629,279,61,Spring,2023,B,3.00,completed,4,2025-08-27T23:12:39.7800000
1630,69,22,Fall,2022,B,3.00,completed,5,2024-12-19T23:12:39.7800000
1631,249,61,Spring,2023,C+,2.70,completed,4,2024-10-20T23:12:39.7800000
1632,52,9,Spring,2022,A,4.00,completed,4,2025-11-08T23:12:39.7833333
1633,96,28,Fall,2021,D,1.00,completed,0,2024-08-15T23:12:39.7833333
1634,198,55,Spring,2021,B,3.00,completed,3,2025-07-08T23:12:39.7833333
1635,292,68,Spring,2024,B,3.00,completed,4,2025-11-11T23:12:39.7866667
1636,125,43,Spring,2024,B+,3.50,completed,3,2024-11-22T23:12:39.7866667
1637,40,2,Spring,2022,C,2.00,completed,4,2025-11-15T23:12:39.7866667
1638,144,54,Fall,2024,C+,2.70,completed,3,2025-08-16T23:12:39.7900000
1639,104,5,Fall,2022,A,4.00,completed,4,2024-12-10T23:12:39.7900000
1640,298,72,Fall,2023,A,4.00,completed,4,2025-11-10T23:12:39.7900000
1641,38,21,Fall,2022,D,1.00,completed,0,2024-12-03T23:12:39.7900000
1642,71,4,Spring,2022,D,1.00,completed,0,2025-10-02T23:12:39.7933333
1643,112,28,Fall,2022,B,3.00,completed,5,2025-08-10T23:12:39.7933333
1644,162,32,Fall,2023,C,2.00,completed,4,2025-05-12T23:12:39.7933333
1645,84,6,Fall,2021,C+,2.70,completed,4,2025-07-30T23:12:39.7966667
1646,79,15,Fall,2024,C+,2.70,completed,4,2025-08-15T23:12:39.7966667
1647,96,10,Spring,2024,C+,2.70,completed,4,2024-11-07T23:12:39.8000000
1648,190,56,Spring,2021,C+,2.70,completed,5,2024-10-03T23:12:39.8000000
1649,177,41,Spring,2024,C,2.00,completed,4,2025-01-09T23:12:39.8000000
1650,181,43,Spring,2021,C,2.00,completed,3,2025-09-05T23:12:39.8033333
1651,241,78,Fall,2022,B+,3.50,completed,3,2025-04-08T23:12:39.8033333
1652,141,47,Fall,2022,C,2.00,completed,4,2025-08-01T23:12:39.8033333
1653,136,36,Fall,2022,C,2.00,completed,4,2025-05-02T23:12:39.8066667
1654,104,22,Spring,2021,C+,2.70,completed,5,2024-12-05T23:12:39.8066667
1655,1,3,Fall,2021,A,4.00,completed,4,2025-02-07T23:12:39.8100000
1656,42,17,Fall,2024,C,2.00,completed,3,2025-08-29T23:12:39.8100000
1657,208,43,Fall,2022,D,1.00,completed,0,2025-09-07T23:12:39.8100000
1658,163,56,Fall,2023,D,1.00,completed,0,2025-07-30T23:12:39.8133333
1659,202,39,Spring,2023,C+,2.70,completed,4,2024-08-22T23:12:39.8133333
1660,145,43,Fall,2024,F,0.00,completed,0,2025-01-22T23:12:39.8133333
1661,232,81,Fall,2023,C,2.00,completed,5,2024-11-27T23:12:39.8133333
1662,30,1,Spring,2022,A,4.00,completed,4,2025-04-06T23:12:39.8166667
1663,280,75,Spring,2022,B+,3.50,completed,4,2025-08-18T23:12:39.8166667
1664,57,19,Spring,2023,B,3.00,completed,4,2025-12-03T23:12:39.8200000
1665,184,60,Spring,2023,C+,2.70,completed,5,2025-11-27T23:12:39.8200000
1666,28,15,Fall,2022,C,2.00,completed,4,2025-11-27T23:12:39.8200000
1667,175,33,Fall,2021,B,3.00,completed,4,2025-02-06T23:12:39.8233333
1668,76,6,Fall,2023,C+,2.70,completed,4,2025-06-17T23:12:39.8233333
1669,246,69,Spring,2022,C+,2.70,completed,4,2024-10-21T23:12:39.8233333
1670,252,90,Fall,2022,C,2.00,completed,5,2024-08-23T23:12:39.8266667
1671,175,46,Fall,2024,C+,2.70,completed,4,2024-08-07T23:12:39.8266667
1672,241,68,Spring,2022,C+,2.70,completed,4,2025-07-24T23:12:39.8266667
1673,173,59,Spring,2023,D,1.00,completed,0,2024-08-25T23:12:39.8300000
1674,177,36,Spring,2022,A,4.00,completed,4,2025-10-10T23:12:39.8300000
1675,182,55,Fall,2021,C,2.00,completed,3,2025-11-02T23:12:39.8300000
1676,83,26,Spring,2022,C+,2.70,completed,5,2025-03-16T23:12:39.8333333
1677,143,56,Fall,2023,A,4.00,completed,5,2025-02-23T23:12:39.8333333
1678,54,10,Spring,2021,B,3.00,completed,4,2025-10-18T23:12:39.8366667
1679,103,10,Spring,2021,D,1.00,completed,0,2025-12-05T23:12:39.8366667
1680,214,68,Fall,2024,F,0.00,completed,0,2025-07-20T23:12:39.8366667
1681,70,5,Spring,2023,C+,2.70,completed,4,2025-05-08T23:12:39.8400000
1682,59,21,Spring,2023,C,2.00,completed,5,2024-08-01T23:12:39.8400000
1683,164,42,Spring,2024,C+,2.70,completed,4,2024-10-10T23:12:39.8400000
1684,140,38,Fall,2024,C,2.00,completed,4,2024-12-23T23:12:39.8400000
1685,198,44,Spring,2021,F,0.00,completed,0,2025-07-23T23:12:39.8433333
1686,106,20,Spring,2024,B+,3.50,completed,3,2024-09-27T23:12:39.8433333
1687,143,42,Spring,2023,A,4.00,completed,4,2025-07-19T23:12:39.8433333
1688,43,14,Spring,2024,D,1.00,completed,0,2025-01-05T23:12:39.8466667
1689,49,7,Fall,2022,C+,2.70,completed,4,2025-05-07T23:12:39.8466667
1690,45,27,Spring,2023,F,0.00,completed,0,2025-06-29T23:12:39.8466667
1691,62,18,Fall,2022,C,2.00,completed,4,2024-12-08T23:12:39.8500000
1692,165,47,Spring,2022,C+,2.70,completed,4,2025-02-04T23:12:39.8500000
1693,222,79,Fall,2023,B,3.00,completed,4,2024-12-17T23:12:39.8500000
1694,71,29,Spring,2021,C+,2.70,completed,5,2024-09-28T23:12:39.8533333
1695,202,59,Spring,2022,B+,3.50,completed,3,2025-05-20T23:12:39.8533333
1696,245,90,Spring,2023,C+,2.70,completed,5,2025-11-11T23:12:39.8533333
1697,99,10,Fall,2022,B,3.00,completed,4,2024-09-06T23:12:39.8566667
1698,269,76,Spring,2021,C+,2.70,completed,4,2025-05-19T23:12:39.8566667
1699,142,36,Fall,2023,F,0.00,completed,0,2025-05-06T23:12:39.8600000
1700,217,67,Spring,2021,C+,2.70,completed,4,2025-10-29T23:12:39.8600000
1701,291,87,Fall,2023,A,4.00,completed,5,2025-12-03T23:12:39.8600000
1702,207,36,Fall,2021,A,4.00,completed,4,2025-01-15T23:12:39.8600000
1703,271,64,Fall,2021,C,2.00,completed,4,2024-10-30T23:12:39.8633333
1704,62,10,Fall,2024,C,2.00,completed,4,2025-08-13T23:12:39.8633333
1705,66,11,Spring,2024,C+,2.70,completed,4,2025-05-21T23:12:39.8633333
1706,45,4,Fall,2023,C,2.00,completed,4,2024-09-30T23:12:39.8666667
1707,1,28,Spring,2021,C,2.00,completed,5,2025-03-14T23:12:39.8666667
1708,219,83,Fall,2021,D,1.00,completed,0,2025-02-09T23:12:39.8666667
1709,5,10,Spring,2023,B,3.00,completed,4,2025-11-27T23:12:39.8700000
1710,5,7,Fall,2023,C+,2.70,completed,4,2025-01-06T23:12:39.8700000
1711,155,41,Spring,2022,C+,2.70,completed,4,2025-07-03T23:12:39.8700000
1712,174,49,Spring,2022,C,2.00,completed,4,2024-10-13T23:12:39.8733333
1713,89,4,Fall,2021,C+,2.70,completed,4,2025-11-17T23:12:39.8733333
1714,35,3,Fall,2021,C+,2.70,completed,4,2024-10-18T23:12:39.8733333
1715,149,36,Fall,2024,B,3.00,completed,4,2024-12-24T23:12:39.8766667
1716,193,54,Spring,2022,C,2.00,completed,3,2025-09-05T23:12:39.8766667
1717,87,1,Spring,2021,C,2.00,completed,4,2024-08-24T23:12:39.8766667
1718,33,9,Spring,2022,C+,2.70,completed,4,2025-04-26T23:12:39.8800000
1719,220,84,Spring,2021,C,2.00,completed,3,2025-07-31T23:12:39.8800000
1720,212,64,Spring,2023,C,2.00,completed,4,2024-12-10T23:12:39.8800000
1721,26,5,Spring,2022,C,2.00,completed,4,2024-10-05T23:12:39.8800000
1722,56,25,Spring,2023,B+,3.50,completed,5,2025-09-06T23:12:39.8833333
1723,204,55,Fall,2021,C+,2.70,completed,3,2025-05-19T23:12:39.8833333
1724,253,88,Fall,2023,C+,2.70,completed,5,2024-10-16T23:12:39.8833333
1725,66,29,Spring,2021,C+,2.70,completed,5,2025-11-22T23:12:39.8866667
1726,171,35,Fall,2024,C+,2.70,completed,4,2025-01-25T23:12:39.8866667
1727,206,60,Fall,2023,F,0.00,completed,0,2024-09-11T23:12:39.8900000
1728,285,85,Fall,2024,C,2.00,completed,3,2024-09-09T23:12:39.8900000
1729,124,52,Spring,2022,C+,2.70,completed,3,2025-01-22T23:12:39.8900000
1730,98,21,Fall,2022,C,2.00,completed,5,2024-10-20T23:12:39.8900000
1731,251,83,Spring,2023,C,2.00,completed,5,2025-11-28T23:12:39.8933333
1732,4,14,Spring,2024,D,1.00,completed,0,2025-11-07T23:12:39.8933333
1733,157,56,Fall,2023,B,3.00,completed,5,2024-11-14T23:12:39.8966667
1734,31,27,Fall,2022,C+,2.70,completed,3,2025-06-02T23:12:39.8966667
1735,257,82,Spring,2024,C+,2.70,completed,3,2025-07-03T23:12:39.8966667
1736,35,27,Spring,2024,B+,3.50,completed,3,2025-04-06T23:12:39.9000000
1737,73,20,Spring,2024,C,2.00,completed,3,2025-10-18T23:12:39.9000000
1738,36,19,Spring,2023,B+,3.50,completed,4,2025-08-30T23:12:39.9000000
1739,76,3,Spring,2023,D,1.00,completed,0,2025-06-25T23:12:39.9033333
1740,84,18,Spring,2023,C+,2.70,completed,4,2025-02-01T23:12:39.9033333
1741,83,15,Fall,2024,F,0.00,completed,0,2024-09-23T23:12:39.9033333
1742,123,44,Spring,2021,C,2.00,completed,3,2025-11-02T23:12:39.9066667
1743,236,78,Spring,2021,C+,2.70,completed,3,2025-03-25T23:12:39.9066667
1744,87,7,Spring,2023,C+,2.70,completed,4,2024-12-28T23:12:39.9066667
1745,100,8,Spring,2023,B,3.00,completed,4,2025-03-08T23:12:39.9100000
1746,112,13,Spring,2021,C+,2.70,completed,3,2024-07-30T23:12:39.9100000
1747,222,86,Spring,2021,C+,2.70,completed,5,2025-03-24T23:12:39.9100000
1748,12,30,Fall,2024,C,2.00,completed,5,2025-08-14T23:12:39.9100000
1749,195,56,Spring,2023,C,2.00,completed,5,2025-11-16T23:12:39.9133333
1750,206,52,Fall,2023,B,3.00,completed,3,2024-12-20T23:12:39.9133333
1751,251,86,Fall,2023,C+,2.70,completed,5,2024-08-17T23:12:39.9166667
1752,281,78,Fall,2024,C+,2.70,completed,3,2024-08-12T23:12:39.9166667
1753,182,36,Fall,2024,C+,2.70,completed,4,2024-12-26T23:12:39.9166667
1754,56,20,Spring,2021,C,2.00,completed,3,2025-11-14T23:12:39.9200000
1755,94,10,Spring,2024,C+,2.70,completed,4,2025-03-15T23:12:39.9200000
1756,267,68,Spring,2022,C+,2.70,completed,4,2025-07-14T23:12:39.9200000
1757,17,21,Spring,2021,C+,2.70,completed,5,2025-11-12T23:12:39.9200000
1758,45,5,Fall,2024,C+,2.70,completed,4,2024-07-25T23:12:39.9233333
1759,214,72,Spring,2021,B,3.00,completed,4,2025-01-30T23:12:39.9233333
1760,41,19,Fall,2022,C,2.00,completed,4,2024-08-04T23:12:39.9266667
1761,162,59,Fall,2024,B+,3.50,completed,3,2025-07-29T23:12:39.9266667
1762,114,18,Fall,2021,A,4.00,completed,4,2025-04-03T23:12:39.9266667
1763,290,72,Spring,2022,D,1.00,completed,0,2024-11-16T23:12:39.9300000
1764,284,90,Spring,2024,F,0.00,completed,0,2025-03-07T23:12:39.9300000
1765,208,41,Fall,2024,F,0.00,completed,0,2025-10-09T23:12:39.9300000
1766,237,69,Spring,2023,B,3.00,completed,4,2025-03-27T23:12:39.9333333
1767,250,82,Spring,2024,A,4.00,completed,3,2025-12-04T23:12:39.9333333
1768,231,77,Spring,2022,A,4.00,completed,4,2024-10-13T23:12:39.9333333
1769,266,73,Fall,2022,C+,2.70,completed,3,2025-06-16T23:12:39.9366667
1770,30,2,Spring,2021,C+,2.70,completed,4,2024-10-26T23:12:39.9366667
1771,254,61,Fall,2024,C+,2.70,completed,4,2025-03-14T23:12:39.9400000
1772,196,45,Spring,2021,B,3.00,completed,4,2025-05-22T23:12:39.9400000
1773,228,79,Spring,2021,A,4.00,completed,4,2024-11-03T23:12:39.9400000
1774,51,8,Fall,2022,C,2.00,completed,4,2025-12-03T23:12:39.9433333
1775,46,21,Fall,2024,C,2.00,completed,5,2025-10-18T23:12:39.9433333
1776,64,21,Fall,2024,C,2.00,completed,5,2025-06-26T23:12:39.9433333
1777,205,55,Fall,2024,B+,3.50,completed,3,2024-08-02T23:12:39.9466667
1778,206,50,Spring,2024,C,2.00,completed,4,2024-08-29T23:12:39.9466667
1779,285,70,Fall,2022,B+,3.50,completed,4,2024-11-05T23:12:39.9500000
1780,219,88,Spring,2022,C+,2.70,completed,5,2024-10-02T23:12:39.9500000
1781,40,7,Fall,2024,C+,2.70,completed,4,2025-05-04T23:12:39.9500000
1782,235,76,Fall,2021,B,3.00,completed,4,2024-10-21T23:12:39.9533333
1783,103,8,Fall,2021,C+,2.70,completed,4,2025-01-02T23:12:39.9533333
1784,6,10,Spring,2023,C+,2.70,completed,4,2025-01-06T23:12:39.9566667
1785,241,65,Fall,2021,C+,2.70,completed,4,2025-05-21T23:12:39.9566667
1786,141,48,Spring,2021,C+,2.70,completed,4,2025-11-02T23:12:39.9566667
1787,221,90,Spring,2021,C+,2.70,completed,5,2024-08-03T23:12:39.9600000
1788,20,17,Spring,2023,D,1.00,completed,0,2024-08-30T23:12:39.9600000
1789,75,23,Fall,2024,C+,2.70,completed,3,2025-10-13T23:12:39.9600000
1790,204,31,Fall,2023,C+,2.70,completed,4,2025-12-05T23:12:39.9633333
1791,11,8,Fall,2023,F,0.00,completed,0,2024-10-23T23:12:39.9633333
1792,255,62,Fall,2023,B,3.00,completed,4,2025-07-12T23:12:39.9666667
1793,73,26,Spring,2024,B+,3.50,completed,5,2025-07-23T23:12:39.9666667
1794,298,79,Spring,2024,B,3.00,completed,4,2024-09-19T23:12:39.9700000
1795,105,24,Fall,2022,C+,2.70,completed,3,2024-10-30T23:12:39.9700000
1796,264,80,Spring,2022,C+,2.70,completed,4,2025-08-30T23:12:39.9700000
1797,286,61,Fall,2023,B+,3.50,completed,4,2025-08-20T23:12:39.9733333
1798,133,50,Fall,2022,C+,2.70,completed,4,2024-08-23T23:12:39.9733333
1799,80,9,Fall,2022,B,3.00,completed,4,2025-10-30T23:12:39.9733333
1800,72,14,Fall,2022,A,4.00,completed,3,2025-10-06T23:12:39.9766667
1801,95,12,Spring,2023,D,1.00,completed,0,2025-06-08T23:12:39.9766667
1802,73,10,Fall,2024,B,3.00,completed,4,2024-12-11T23:12:39.9800000
1803,73,21,Spring,2021,C+,2.70,completed,5,2024-12-31T23:12:39.9800000
1804,4,30,Fall,2022,D,1.00,completed,0,2025-11-04T23:12:39.9800000
1805,27,20,Fall,2022,D,1.00,completed,0,2025-09-17T23:12:39.9800000
1806,265,84,Spring,2021,C,2.00,completed,3,2024-10-11T23:12:39.9833333
1807,43,22,Spring,2022,C+,2.70,completed,5,2025-12-01T23:12:39.9833333
1808,139,51,Spring,2021,C+,2.70,completed,5,2025-06-13T23:12:39.9833333
1809,286,73,Fall,2023,C+,2.70,completed,3,2025-08-11T23:12:39.9866667
1810,106,6,Spring,2024,B,3.00,completed,4,2025-05-25T23:12:39.9900000
1811,199,39,Spring,2021,B,3.00,completed,4,2025-04-29T23:12:39.9900000
1812,230,74,Spring,2021,B,3.00,completed,4,2025-05-22T23:12:39.9900000
1813,244,63,Fall,2024,C+,2.70,completed,4,2024-12-23T23:12:39.9933333
1814,230,80,Fall,2024,D,1.00,completed,0,2025-08-04T23:12:39.9933333
1815,119,27,Spring,2022,B,3.00,completed,3,2024-11-05T23:12:39.9933333
1816,93,13,Spring,2023,B,3.00,completed,3,2024-09-24T23:12:39.9966667
1817,254,82,Spring,2023,C+,2.70,completed,3,2024-09-07T23:12:39.9966667
1818,130,45,Spring,2021,C,2.00,completed,4,2025-12-04T23:12:39.9966667
1819,4,18,Fall,2024,C+,2.70,completed,4,2025-10-11T23:12:40.0000000
1820,100,19,Fall,2024,D,1.00,completed,0,2024-08-04T23:12:40.0000000
1821,277,89,Spring,2022,B,3.00,completed,3,2025-06-08T23:12:40.0000000
1822,147,33,Fall,2021,C+,2.70,completed,4,2024-12-04T23:12:40.0100000
1823,113,20,Fall,2023,C,2.00,completed,3,2025-09-06T23:12:40.0100000
1824,279,83,Fall,2023,C,2.00,completed,5,2025-09-07T23:12:40.0133333
1825,258,73,Spring,2022,C+,2.70,completed,3,2024-10-09T23:12:40.0133333
1826,214,85,Spring,2023,C,2.00,completed,3,2025-08-14T23:12:40.0133333
1827,182,54,Fall,2021,C,2.00,completed,3,2024-12-03T23:12:40.0166667
1828,26,14,Fall,2024,C+,2.70,completed,3,2025-03-25T23:12:40.0166667
1829,295,67,Spring,2023,C,2.00,completed,4,2025-10-07T23:12:40.0200000
1830,41,25,Fall,2021,C+,2.70,completed,5,2025-08-10T23:12:40.0200000
1831,268,67,Spring,2024,C+,2.70,completed,4,2025-05-22T23:12:40.0200000
1832,174,44,Fall,2021,B,3.00,completed,3,2025-09-14T23:12:40.0200000
1833,10,14,Spring,2022,D,1.00,completed,0,2025-01-15T23:12:40.0233333
1834,156,45,Fall,2022,C,2.00,completed,4,2025-01-11T23:12:40.0233333
1835,75,7,Fall,2022,C,2.00,completed,4,2024-09-20T23:12:40.0266667
1836,137,59,Fall,2024,C+,2.70,completed,3,2025-08-03T23:12:40.0266667
1837,44,12,Fall,2024,A,4.00,completed,4,2025-03-17T23:12:40.0266667
1838,133,56,Fall,2023,C+,2.70,completed,5,2025-07-17T23:12:40.0300000
1839,67,1,Spring,2024,A,4.00,completed,4,2025-04-18T23:12:40.0300000
1840,170,37,Fall,2023,B+,3.50,completed,4,2025-07-02T23:12:40.0300000
1841,80,30,Spring,2022,C+,2.70,completed,5,2025-05-22T23:12:40.0333333
1842,111,10,Fall,2024,C,2.00,completed,4,2024-11-26T23:12:40.0333333
1843,20,5,Spring,2021,D,1.00,completed,0,2025-10-28T23:12:40.0333333
1844,20,30,Spring,2023,D,1.00,completed,0,2025-12-05T23:12:40.0366667
1845,48,20,Fall,2022,D,1.00,completed,0,2024-09-04T23:12:40.0366667
1846,273,85,Fall,2024,C,2.00,completed,3,2025-08-03T23:12:40.0400000
1847,278,79,Fall,2022,A,4.00,completed,4,2025-10-29T23:12:40.0400000
1848,299,77,Fall,2021,B+,3.50,completed,4,2025-11-30T23:12:40.0400000
1849,173,54,Spring,2021,C+,2.70,completed,3,2025-04-11T23:12:40.0400000
1850,99,19,Spring,2024,B,3.00,completed,4,2024-10-29T23:12:40.0433333
1851,295,75,Spring,2022,B,3.00,completed,4,2024-10-24T23:12:40.0433333
1852,45,18,Spring,2023,A,4.00,completed,4,2025-07-14T23:12:40.0466667
1853,140,44,Spring,2024,D,1.00,completed,0,2025-06-04T23:12:40.0466667
1854,52,11,Fall,2023,B,3.00,completed,4,2025-07-15T23:12:40.0500000
1855,42,25,Fall,2024,D,1.00,completed,0,2025-06-05T23:12:40.0500000
1856,84,25,Spring,2023,A,4.00,completed,5,2024-12-27T23:12:40.0500000
1857,101,5,Spring,2024,C+,2.70,completed,4,2024-08-13T23:12:40.0500000
1858,94,4,Spring,2022,A,4.00,completed,4,2025-10-09T23:12:40.0533333
1859,157,57,Fall,2021,A,4.00,completed,5,2024-07-27T23:12:40.0533333
1860,168,52,Spring,2021,C+,2.70,completed,3,2025-08-01T23:12:40.0566667
1861,224,89,Fall,2023,D,1.00,completed,0,2025-11-04T23:12:40.0566667
1862,282,86,Fall,2024,C+,2.70,completed,5,2025-05-12T23:12:40.0600000
1863,287,77,Fall,2024,C+,2.70,completed,4,2024-09-04T23:12:40.0600000
1864,273,73,Fall,2021,C,2.00,completed,3,2024-09-23T23:12:40.0600000
1865,188,40,Fall,2024,C+,2.70,completed,4,2024-09-11T23:12:40.0633333
1866,12,14,Fall,2023,C+,2.70,completed,3,2025-01-23T23:12:40.0633333
1867,40,9,Fall,2021,D,1.00,completed,0,2024-08-19T23:12:40.0633333
1868,250,74,Spring,2021,C,2.00,completed,4,2025-04-30T23:12:40.0666667
1869,133,57,Spring,2021,B,3.00,completed,5,2025-11-07T23:12:40.0666667
1870,61,1,Spring,2024,F,0.00,completed,0,2024-08-28T23:12:40.0700000
1871,280,69,Fall,2022,B,3.00,completed,4,2025-01-01T23:12:40.0700000
1872,94,23,Spring,2022,B,3.00,completed,3,2024-11-20T23:12:40.0700000
1873,276,74,Fall,2023,A,4.00,completed,4,2025-09-24T23:12:40.0733333
1874,46,25,Spring,2022,C+,2.70,completed,5,2025-11-19T23:12:40.0733333
1875,65,22,Spring,2023,B,3.00,completed,5,2025-10-29T23:12:40.0766667
1876,143,59,Fall,2021,B,3.00,completed,3,2024-08-06T23:12:40.0766667
1877,94,15,Spring,2022,D,1.00,completed,0,2024-09-16T23:12:40.0766667
1878,182,40,Spring,2023,B+,3.50,completed,4,2025-03-09T23:12:40.0800000
1879,225,87,Fall,2022,C+,2.70,completed,5,2024-10-31T23:12:40.0800000
1880,49,22,Fall,2024,B,3.00,completed,5,2025-09-19T23:12:40.0833333
1881,274,72,Spring,2022,C+,2.70,completed,4,2025-08-23T23:12:40.0833333
1882,170,43,Spring,2023,B,3.00,completed,3,2025-05-23T23:12:40.0833333
1883,27,22,Spring,2023,C+,2.70,completed,5,2024-10-06T23:12:40.0866667
1884,207,52,Spring,2021,C+,2.70,completed,3,2025-01-23T23:12:40.0866667
1885,274,71,Fall,2022,C+,2.70,completed,4,2025-09-10T23:12:40.0900000
1886,229,67,Fall,2024,C+,2.70,completed,4,2024-11-28T23:12:40.0900000
1887,109,1,Spring,2021,D,1.00,completed,0,2025-01-07T23:12:40.0933333
1888,217,80,Fall,2024,B,3.00,completed,4,2025-11-28T23:12:40.0933333
1889,205,35,Fall,2021,B,3.00,completed,4,2024-11-30T23:12:40.0966667
1890,12,21,Fall,2024,B,3.00,completed,5,2024-08-22T23:12:40.1000000
1891,172,59,Fall,2021,B+,3.50,completed,3,2024-12-18T23:12:40.1000000
1892,188,51,Spring,2024,C+,2.70,completed,5,2025-07-10T23:12:40.1000000
1893,241,75,Spring,2021,B+,3.50,completed,4,2025-02-07T23:12:40.1000000
1894,117,25,Fall,2024,C,2.00,completed,5,2025-03-18T23:12:40.1033333
1895,281,83,Spring,2023,C+,2.70,completed,5,2025-09-18T23:12:40.1033333
1896,225,76,Spring,2022,F,0.00,completed,0,2025-03-19T23:12:40.1066667
1897,35,7,Spring,2022,C+,2.70,completed,4,2024-09-01T23:12:40.1066667
1898,179,31,Spring,2023,C,2.00,completed,4,2025-03-08T23:12:40.1100000
1899,229,77,Spring,2024,F,0.00,completed,0,2025-06-28T23:12:40.1100000
1900,90,4,Fall,2024,C+,2.70,completed,4,2025-06-14T23:12:40.1100000
1901,300,61,Fall,2024,B,3.00,completed,4,2024-10-01T23:12:40.1133333
1902,88,30,Fall,2023,C+,2.70,completed,5,2025-12-01T23:12:40.1133333
1903,172,39,Spring,2021,A,4.00,completed,4,2024-11-20T23:12:40.1166667
1904,187,55,Spring,2023,B,3.00,completed,3,2025-06-13T23:12:40.1200000
1905,85,21,Spring,2022,B,3.00,completed,5,2024-08-12T23:12:40.1200000
1906,253,86,Fall,2022,C+,2.70,completed,5,2025-04-06T23:12:40.1200000
1907,219,68,Spring,2021,D,1.00,completed,0,2025-02-24T23:12:40.1233333
1908,211,87,Spring,2022,C,2.00,completed,5,2024-10-23T23:12:40.1233333
1909,84,19,Fall,2023,A,4.00,completed,4,2024-11-17T23:12:40.1266667
1910,41,10,Spring,2023,D,1.00,completed,0,2025-08-15T23:12:40.1266667
1911,101,29,Spring,2023,F,0.00,completed,0,2025-08-04T23:12:40.1266667
1912,171,45,Spring,2021,C+,2.70,completed,4,2025-09-05T23:12:40.1300000
1913,247,84,Fall,2023,C+,2.70,completed,3,2025-12-05T23:12:40.1300000
1914,283,67,Spring,2023,B,3.00,completed,4,2025-02-26T23:12:40.1300000
1915,136,33,Spring,2023,C+,2.70,completed,4,2025-10-05T23:12:40.1333333
1916,19,25,Fall,2021,C,2.00,completed,5,2025-05-11T23:12:40.1333333
1917,203,57,Spring,2022,B,3.00,completed,5,2024-10-30T23:12:40.1366667
1918,178,55,Fall,2023,D,1.00,completed,0,2025-01-12T23:12:40.1366667
1919,45,11,Fall,2021,C+,2.70,completed,4,2024-09-28T23:12:40.1400000
1920,6,4,Spring,2024,C+,2.70,completed,4,2025-02-02T23:12:40.1400000
1921,170,39,Spring,2022,C+,2.70,completed,4,2024-08-29T23:12:40.1400000
1922,264,69,Fall,2024,C+,2.70,completed,4,2024-08-21T23:12:40.1400000
1923,172,40,Fall,2021,D,1.00,completed,0,2025-09-10T23:12:40.1433333
1924,213,78,Fall,2021,B,3.00,completed,3,2024-08-08T23:12:40.1433333
1925,164,36,Spring,2024,C,2.00,completed,4,2025-06-14T23:12:40.1466667
1926,100,10,Fall,2021,C,2.00,completed,4,2025-09-06T23:12:40.1466667
1927,183,34,Fall,2022,B,3.00,completed,4,2024-11-12T23:12:40.1466667
1928,276,86,Spring,2023,B,3.00,completed,5,2025-01-24T23:12:40.1500000
1929,289,74,Spring,2024,C,2.00,completed,4,2025-09-03T23:12:40.1500000
1930,218,88,Spring,2021,D,1.00,completed,0,2025-06-03T23:12:40.1533333
1931,297,85,Fall,2021,C+,2.70,completed,3,2025-05-31T23:12:40.1533333
1932,96,26,Fall,2021,C+,2.70,completed,5,2025-12-05T23:12:40.1566667
